Sale_Price,Lot_Frontage,Lot_Area,Neighborhood,Overall_Qual,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Garage_Area,Longitude,Latitude
134000,55,8250,Sawyer,Average,952,1211,0,1211,322,-93.656979,42.034409
135000,115,21286,Sawyer,Average,720,720,551,1271,312,-93.657958,42.033423
134432,80,17120,Clear_Creek,Below_Average,0,1120,468,1588,680,-93.657031,42.031281
127500,62,10106,Edwards,Average,644,808,547,1355,0,-93.658395,42.02393
148000,0,11235,Sawyer,Average,981,1075,0,1075,440,-93.675551,42.033604
129500,70,11200,Sawyer,Average,1040,1040,0,1040,384,-93.669806,42.033225
157500,80,13014,Sawyer,Above_Average,1008,1096,0,1096,484,-93.672241,42.032365
109900,0,7162,Sawyer,Average,876,904,0,904,408,-93.676873,42.031571
145000,68,10265,Sawyer,Average,992,992,0,992,294,-93.677717,42.031248
130000,57,9764,Sawyer,Average,894,894,0,894,450,-93.677945,42.031123
153000,0,7703,Sawyer,Above_Average,450,1034,0,1034,504,-93.672718,42.031348
120000,0,9981,Sawyer,Average,1073,1073,0,1073,270,-93.674179,42.03156
152000,0,7400,Sawyer,Average,1060,1126,0,1126,506,-93.671905,42.030552
108959,60,12900,Sawyer,Below_Average,1198,1258,0,1258,400,-93.666954,42.034428
95541,60,12900,Sawyer,Average,1300,1140,0,1140,400,-93.666912,42.034428
80000,0,9000,Sawyer,Average,1006,1006,0,1006,0,-93.665521,42.033454
149350,0,8544,Sawyer,Average,1228,1228,0,1228,271,-93.669465,42.033834
144900,94,9239,Sawyer,Average,960,960,0,960,300,-93.663727,42.034414
185000,88,14175,Sawyer,Above_Average,988,1188,0,1188,621,-93.665355,42.032495
165000,0,13284,Sawyer,Average,1383,1383,0,1383,354,-93.665356,42.032566
235000,0,13500,Clear_Creek,Above_Average,1602,1252,0,1252,564,-93.666979,42.032155
140000,85,13825,Sawyer,Average,533,1021,580,1601,300,-93.662134,42.03392
108000,60,10200,Sawyer,Average,672,672,0,672,240,-93.660673,42.033692
145000,0,10532,Clear_Creek,Average,988,1721,0,1721,626,-93.660812,42.032653
152400,63,8375,Sawyer,Average,576,864,486,1350,627,-93.660521,42.033559
144000,0,10200,Sawyer,Average,864,904,0,904,912,-93.678125,42.029453
173000,0,2887,Clear_Creek,Above_Average,1291,1291,0,1291,431,-93.676219,42.024662
192000,83,10005,Clear_Creek,Good,1160,1156,866,2022,505,-93.6739889,42.0243033
245000,82,20270,Clear_Creek,Good,1524,1524,0,1524,478,-93.67358000000002,42.02521
241500,73,39104,Clear_Creek,Good,1385,1363,0,1363,439,-93.666066,42.028568
256000,0,53227,Clear_Creek,Below_Average,1364,1663,0,1663,529,-93.666216,42.028595
177000,124,11512,Edwards,Above_Average,1019,1357,0,1357,312,-93.666147,42.027332
125600,50,5190,Edwards,Good,570,617,462,1079,249,-93.66515,42.027507
155000,85,10452,Edwards,Above_Average,1094,1094,0,1094,495,-93.665571,42.027555
240000,75,45600,Clear_Creek,Above_Average,907,1307,1051,2358,360,-93.663054,42.028381
260000,85,19550,Edwards,Average,1580,1518,0,1518,0,-93.663123,42.028233
185000,66,21780,Edwards,Above_Average,1163,1163,511,1674,396,-93.660595,42.028188
235000,120,13728,Edwards,Above_Average,1127,1236,872,2108,540,-93.6608625,42.0280297
159900,68,9571,Edwards,Average,1509,1509,0,1509,322,-93.667534,42.024025
99600,50,9350,Edwards,Average,864,864,0,864,0,-93.66506590000002,42.0257161
134500,50,9360,Edwards,Above_Average,621,621,648,1269,280,-93.66526,42.025036
119000,50,8405,Edwards,Average,861,961,406,1367,384,-93.6644616,42.0236702
107500,70,7000,Edwards,Average,1117,820,527,1347,0,-93.6618779,42.0244599
125000,68,10880,Edwards,Average,1164,1164,0,1164,240,-93.662924,42.022902
79000,60,9600,Edwards,Above_Average,572,572,524,1096,0,-93.658528,42.022769
95000,60,9084,Edwards,Average,616,616,495,1111,200,-93.659949,42.02283
262280,86,11839,Sawyer_West,Good,1475,1532,797,2329,514,-93.683223,42.031766
260000,0,9771,Sawyer_West,Above_Average,1077,1093,1721,2814,614,-93.683302,42.033912
226500,80,9938,Sawyer_West,Good,1602,1626,0,1626,534,-93.682029,42.03085
225000,0,14171,Sawyer_West,Good,812,1101,1099,2200,453,-93.682032,42.031077
229000,85,10541,Sawyer_West,Good,672,1302,735,2037,472,-93.682175,42.030621
177439,65,10616,College_Creek,Good,628,628,728,1356,484,-93.691284,42.025411
248500,65,9345,College_Creek,Very_Good,1615,1615,0,1615,864,-93.691095,42.025275
475000,91,11778,College_Creek,Excellent,2271,2276,0,2276,1348,-93.68698,42.027368
395039,91,11778,College_Creek,Excellent,1751,1766,0,1766,874,-93.686789,42.027193
228000,59,11228,Sawyer_West,Good,1080,1080,1017,2097,678,-93.681199,42.029437
225000,0,11454,Sawyer_West,Very_Good,1401,1511,0,1511,811,-93.681136,42.030276
195000,0,11500,Clear_Creek,Above_Average,1182,1643,0,1643,438,-93.6826513,42.0249247
200000,79,12798,Clear_Creek,Above_Average,616,616,1072,1688,603,-93.679198,42.02578099999999
155000,65,9750,College_Creek,Average,990,990,0,990,528,-93.692009,42.021173
144000,75,9525,College_Creek,Average,1099,1099,0,1099,352,-93.691213,42.01915
145000,57,9245,College_Creek,Average,990,990,0,990,672,-93.691612,42.019153
226001,0,8696,College_Creek,Good,1418,1418,0,1418,558,-93.690719,42.018501
215700,0,13142,College_Creek,Above_Average,864,872,899,1771,600,-93.689772,42.018786
207500,68,8998,College_Creek,Good,782,782,870,1652,532,-93.690276,42.017423
193000,68,9179,College_Creek,Good,873,882,908,1790,588,-93.690113,42.017517
188000,57,8924,College_Creek,Good,880,880,844,1724,527,-93.688995,42.017914
191000,93,9382,College_Creek,Good,1468,1479,0,1479,577,-93.689019,42.017766
221000,88,12803,College_Creek,Good,1494,1494,0,1494,530,-93.691706,42.016276
231500,80,12435,College_Creek,Good,963,963,829,1792,564,-93.689101,42.015974
235000,75,12192,College_Creek,Good,928,928,895,1823,626,-93.688958,42.01626
223500,68,11250,College_Creek,Good,920,920,866,1786,608,-93.68895,42.015949
130250,0,9200,College_Creek,Average,938,938,0,938,308,-93.685742,42.022136
149900,65,8385,College_Creek,Average,985,985,0,985,328,-93.686888,42.021234
158000,0,12250,College_Creek,Average,864,1174,0,1174,528,-93.687518,42.018839
147000,0,10970,College_Creek,Above_Average,940,1026,0,1026,576,-93.685158,42.019769
143195,0,9216,College_Creek,Average,1076,1076,0,1076,576,-93.685865,42.020694
163000,40,14330,College_Creek,Average,864,1558,0,1558,440,-93.6844,42.02107
110000,88,7990,College_Creek,Average,924,924,0,924,280,-93.684289,42.021275
127000,60,7180,College_Creek,Average,864,864,0,864,352,-93.683158,42.020796
124900,60,7200,College_Creek,Average,780,780,0,780,352,-93.683309,42.020991
230000,75,9742,College_Creek,Very_Good,1777,1795,0,1795,534,-93.68786,42.018735
237000,75,9473,College_Creek,Very_Good,1128,1128,903,2031,577,-93.687704,42.018412
235000,0,10316,College_Creek,Good,992,992,873,1865,839,-93.686189,42.018354
230500,0,10400,College_Creek,Good,1257,1290,871,2161,570,-93.684227,42.018709
230000,73,9066,College_Creek,Very_Good,1004,1004,848,1852,660,-93.684396,42.017598
222500,75,11404,College_Creek,Good,1153,1153,878,2031,541,-93.682718,42.018006
287000,0,9240,College_Creek,Very_Good,1055,1055,1208,2263,905,-93.685572,42.01727
274000,0,9720,College_Creek,Excellent,1357,1366,581,1947,725,-93.685569,42.017484
300000,0,14860,College_Creek,Very_Good,1778,1786,0,1786,715,-93.68522,42.018186
255900,0,11250,College_Creek,Very_Good,1128,1149,1141,2290,779,-93.686644,42.016975
224900,65,8158,College_Creek,Good,884,884,884,1768,543,-93.686982,42.016207
240000,41,10905,College_Creek,Good,1129,1129,1198,2327,596,-93.688193,42.016341
183000,72,7226,College_Creek,Good,798,798,842,1640,595,-93.687674,42.014435
207000,96,11690,College_Creek,Very_Good,850,886,878,1764,560,-93.683856,42.016709
210000,70,8750,College_Creek,Good,915,933,975,1908,493,-93.67994,42.017866
136500,37,4435,College_Creek,Above_Average,848,848,0,848,420,-93.681121,42.016277
145000,0,4426,College_Creek,Above_Average,848,848,0,848,420,-93.68369,42.016254
208900,75,13125,College_Creek,Above_Average,1478,1493,0,1493,508,-93.679505,42.017854
185000,83,10126,College_Creek,Above_Average,1838,1838,0,1838,721,-93.68031,42.016262
214000,70,9135,College_Creek,Good,1536,1536,0,1536,532,-93.687825,42.014549
208500,65,8450,College_Creek,Good,856,856,854,1710,548,-93.686931,42.013952
186500,75,9750,College_Creek,Good,1445,1445,0,1445,470,-93.685207,42.013912
210000,65,8450,College_Creek,Good,1436,1436,0,1436,484,-93.684451,42.013641
185900,64,8320,College_Creek,Good,770,770,812,1582,520,-93.684397,42.013622
179900,85,11049,College_Creek,Very_Good,1234,1234,0,1234,484,-93.684343,42.013603
218836,85,11058,College_Creek,Good,1564,1564,0,1564,814,-93.683435,42.015975
193000,74,9627,College_Creek,Good,1351,1361,0,1361,610,-93.683435,42.015368
189000,63,8199,College_Creek,Good,728,728,728,1456,410,-93.6838447,42.0138316
149300,0,4426,College_Creek,Above_Average,848,848,0,848,420,-93.683127,42.015927
141000,0,4426,College_Creek,Above_Average,848,848,0,848,420,-93.682991,42.015927
149000,0,4438,College_Creek,Above_Average,848,848,0,848,420,-93.681436,42.016121
144500,0,4438,College_Creek,Above_Average,848,848,0,848,420,-93.681401,42.016122
85000,67,8777,Edwards,Average,796,796,0,796,0,-93.678303,42.01974999999999
145900,67,8777,Edwards,Average,1272,1272,928,2200,0,-93.678304,42.019937
123000,75,9825,Edwards,Average,1092,1092,0,1092,264,-93.677551,42.020905
147500,75,9937,Edwards,Average,1256,1256,0,1256,276,-93.677407,42.021244
165000,64,12102,Edwards,Average,456,1033,0,1033,504,-93.673447,42.019997
135000,65,6500,Edwards,Above_Average,1127,1127,0,1127,480,-93.673571,42.019996
108000,63,13907,Edwards,Average,996,996,0,996,0,-93.673137,42.02099
137500,90,10012,Edwards,Below_Average,1138,1181,0,1181,588,-93.671443,42.019861
165400,60,6931,Edwards,Good,746,760,896,1656,397,-93.672408,42.018991
147000,0,9638,Edwards,Above_Average,1029,1117,0,1117,542,-93.675294,42.018852
160500,72,7200,Edwards,Above_Average,684,684,714,1398,440,-93.675173,42.018912
176000,60,7024,Edwards,Below_Average,1132,1132,0,1132,451,-93.673251,42.01883
284700,123,47007,Edwards,Average,0,3820,0,3820,624,-93.675582,42.01738599999999
160000,313,63887,Edwards,Very_Excellent,6110,4692,950,5642,1418,-93.674898,42.016804
148000,35,3675,Edwards,Above_Average,547,1072,0,1072,525,-93.670627,42.018898
82000,65,6040,Edwards,Below_Average,0,1152,0,1152,0,-93.665043,42.020483
82000,65,6012,Edwards,Below_Average,0,1152,0,1152,0,-93.6649923,42.0202945
118000,92,12108,Edwards,Below_Average,1440,1440,0,1440,0,-93.6653819,42.020394
82500,74,6845,Edwards,Below_Average,0,1152,0,1152,0,-93.665562,42.019544
91900,56,6931,Edwards,Below_Average,784,784,0,784,0,-93.661895,42.020112
120000,60,12180,Edwards,Average,585,585,468,1053,0,-93.660115,42.021582
96000,57,8050,Edwards,Average,0,929,208,1137,0,-93.664925,42.01797
99000,68,9520,Edwards,Below_Average,911,930,0,930,286,-93.665829,42.017962
130500,70,11767,Edwards,Average,768,768,432,1200,240,-93.664506,42.0198028
135000,60,8172,Edwards,Below_Average,941,997,473,1470,548,-93.663479,42.019959
135500,59,16466,Edwards,Average,816,872,521,1393,300,-93.66345,42.018541
100000,62,7692,Edwards,Below_Average,416,1204,0,1204,312,-93.661763,42.017874
108000,67,5142,Edwards,Below_Average,949,949,343,1292,205,-93.6558,42.02224
98000,67,5604,Edwards,Average,864,864,0,864,0,-93.656681,42.022238
67000,45,8248,Edwards,Fair,864,864,0,864,0,-93.656735,42.022089
135900,55,5687,South_and_West_of_Iowa_State_University,Average,780,936,780,1716,0,-93.655851,42.0214496
140000,0,12155,South_and_West_of_Iowa_State_University,Above_Average,672,810,672,1482,400,-93.64856,42.019986
179500,60,8400,South_and_West_of_Iowa_State_University,Average,720,1052,720,2192,240,-93.65181,42.018715
136500,60,8400,South_and_West_of_Iowa_State_University,Above_Average,1181,1390,304,1694,576,-93.651785,42.017413
168000,60,7290,South_and_West_of_Iowa_State_University,Good,1228,1424,0,1424,312,-93.651635,42.017083
130000,55,8525,South_and_West_of_Iowa_State_University,Average,940,1024,940,1964,0,-93.647024,42.019272
189000,51,9842,South_and_West_of_Iowa_State_University,Average,612,990,1611,2601,621,-93.646748,42.019092
161900,64,7804,South_and_West_of_Iowa_State_University,Above_Average,960,960,960,1920,480,-93.648411,42.019005
145000,66,8969,Crawford,Above_Average,644,672,644,1316,369,-93.646438,42.01791
191000,79,11526,Crawford,Above_Average,588,1423,748,2555,672,-93.646438,42.017834
177000,63,15576,Crawford,Above_Average,840,840,840,1680,308,-93.6447083,42.0176853
147500,63,15564,Crawford,Above_Average,676,676,588,1264,400,-93.646288,42.01789
91000,52,6292,South_and_West_of_Iowa_State_University,Above_Average,768,790,0,790,160,-93.64842,42.016887
231000,54,7609,Crawford,Very_Good,798,798,714,1512,180,-93.6447134,42.0168678
115000,51,10480,South_and_West_of_Iowa_State_University,Above_Average,1064,1166,0,1639,240,-93.646735,42.016072
138000,0,9650,Crawford,Above_Average,784,819,784,1603,599,-93.642886,42.019833
149000,60,7200,Crawford,Good,776,851,651,1502,270,-93.642821,42.019617
188700,74,11988,Crawford,Above_Average,715,849,811,1660,240,-93.641405,42.018443
198000,0,11700,Crawford,Average,942,1265,673,1938,240,-93.63962,42.018888
110000,0,9260,Crawford,Average,884,932,442,1374,225,-93.639497,42.018766
104000,79,7801,Crawford,Above_Average,1091,1091,0,1091,344,-93.639467,42.017528
257076,100,9670,Crawford,Very_Good,608,983,890,1873,786,-93.641084,42.016769
381000,0,14100,Crawford,Very_Good,728,1968,1479,3447,1014,-93.642597,42.01601
311500,0,15660,Crawford,Good,798,1137,817,1954,431,-93.643378,42.015667
263400,70,12392,Crawford,Good,832,1218,943,2161,506,-93.64293,42.014567
236500,56,26073,Crawford,Average,1898,1898,0,1898,484,-93.640311,42.012638
224000,0,14778,Crawford,Above_Average,1296,1640,0,1640,924,-93.640293,42.012488
116500,24,1879,Blueste,Above_Average,516,516,516,1032,462,-93.645743,42.009489
151000,24,1950,Blueste,Above_Average,716,716,840,1556,452,-93.645743,42.009489
126000,50,7000,Iowa_DOT_and_Rail_Road,Above_Average,894,919,0,919,195,-93.628409,42.022607
120000,60,6000,Iowa_DOT_and_Rail_Road,Above_Average,720,760,330,1090,240,-93.627459,42.021806
55000,40,3636,Iowa_DOT_and_Rail_Road,Below_Average,796,796,0,796,0,-93.625291,42.022797
120500,0,5890,Iowa_DOT_and_Rail_Road,Above_Average,816,816,0,816,432,-93.625288,42.022516
120500,71,6900,Iowa_DOT_and_Rail_Road,Average,740,778,0,778,924,-93.6291062,42.0213831
119000,58,8155,Iowa_DOT_and_Rail_Road,Average,780,780,420,1200,0,-93.628385,42.021276
126000,75,6000,Iowa_DOT_and_Rail_Road,Average,624,1092,564,1656,288,-93.6258429,42.0214037
99500,60,7392,Iowa_DOT_and_Rail_Road,Average,520,912,0,912,360,-93.626835,42.020379
165500,75,9000,Iowa_DOT_and_Rail_Road,Average,1151,1151,804,1955,356,-93.625143,42.021389
13100,80,14584,Iowa_DOT_and_Rail_Road,Very_Poor,0,733,0,733,487,-93.625217,42.018806
89000,60,5280,Iowa_DOT_and_Rail_Road,Below_Average,173,825,536,1361,185,-93.615426,42.021162
40000,50,8500,Iowa_DOT_and_Rail_Road,Below_Average,649,649,668,1317,250,-93.616848,42.021506
80900,52,5150,Iowa_DOT_and_Rail_Road,Below_Average,356,671,378,1049,195,-93.616849,42.021594
81000,120,18000,Iowa_DOT_and_Rail_Road,Fair,894,894,0,894,1248,-93.604195,42.022458
65000,60,9000,Iowa_DOT_and_Rail_Road,Below_Average,592,432,432,864,216,-93.604193,42.022626
392500,64,5587,Crawford,Very_Good,1600,1652,0,1652,482,-93.616242,42.009326
294464,44,3843,Crawford,Very_Good,1596,1648,0,1648,525,-93.616584,42.008803
250000,44,3811,Crawford,Good,1594,1646,0,1646,482,-93.615985,42.008806
275000,44,3842,Crawford,Very_Good,1594,1646,0,1646,482,-93.615921,42.0091899
300000,0,23730,Mitchell,Good,1840,2032,0,2032,786,-93.607342,41.99507
271000,0,13265,Mitchell,Very_Good,1568,1689,0,1689,857,-93.607121,41.997124
213000,0,11050,Mitchell,Good,910,910,910,1820,816,-93.60489,41.997062
171000,76,9880,Mitchell,Above_Average,1096,1118,0,1118,358,-93.604549,41.997069
171500,75,10125,Mitchell,Above_Average,1196,1279,0,1279,473,-93.604548,41.996919
100000,76,10260,Mitchell,Average,0,936,936,1872,484,-93.602912,41.996903
228500,74,9990,Mitchell,Below_Average,1680,1689,0,1689,432,-93.602429,41.995991
228950,0,164660,Timberland,Average,1499,1619,167,1786,529,-93.658875,41.998543
241500,42,4084,Timberland,Good,1277,1501,0,1501,512,-93.639793,42.00514
287000,0,15498,Timberland,Very_Good,1565,2898,0,2898,665,-93.650229,41.998999
294000,74,11563,Timberland,Very_Good,1518,1537,0,1537,788,-93.653122,41.995141
293077,71,9520,Timberland,Very_Good,1638,1646,0,1646,800,-93.653025,41.994841
264966,107,12852,Timberland,Very_Good,920,920,860,1780,612,-93.651718,41.99373
172500,73,9802,Timberland,Average,352,712,730,1442,400,-93.649198,41.995142
167500,73,9735,Timberland,Average,384,754,640,1394,400,-93.649475,41.993751
218689,81,12018,Timberland,Good,796,796,816,1612,666,-93.650431,41.995175
150000,75,12890,Timberland,Above_Average,1495,1495,0,1495,438,-93.644679,41.999812
184000,47,12416,Timberland,Above_Average,1606,1651,0,1651,616,-93.646054,41.999575
180000,93,18265,Timberland,Above_Average,1256,1256,0,1256,578,-93.6470597,41.9976055
175000,85,10200,Timberland,Above_Average,1461,1509,0,1509,600,-93.64427,41.998554
232500,82,11202,Timberland,Very_Good,1432,1440,0,1440,467,-93.646726,41.995512
195000,0,7915,Timberland,Above_Average,1666,1675,0,1675,435,-93.646645,41.99639
305000,85,12244,Timberland,Very_Good,1482,1482,780,2262,749,-93.647834,41.99423
298751,79,11449,Timberland,Very_Good,1884,1728,0,1728,520,-93.653218,41.99312
370000,85,11447,Timberland,Very_Good,1964,1964,0,1964,892,-93.647214,41.993611
209200,97,8940,Mitchell,Good,1344,1344,0,1344,784,-93.608267,41.99338
206300,78,7060,Mitchell,Good,1344,1344,0,1344,784,-93.608343,41.993335
146000,77,9278,Mitchell,Average,1092,1092,0,1092,0,-93.610145,41.990054
160500,32,4500,Mitchell,Above_Average,1189,1189,0,1189,392,-93.608197,41.993059
173000,150,14137,Mitchell,Below_Average,1200,1200,0,1200,850,-93.606374,41.993185
124000,0,4224,Meadow_Village,Average,1040,1040,0,1040,499,-93.605351,41.99261
115000,0,2665,Meadow_Village,Average,264,616,688,1304,336,-93.604649,41.991372
129500,41,2665,Meadow_Village,Average,550,925,550,1475,336,-93.604184,41.990899
105000,21,1974,Meadow_Village,Below_Average,526,526,462,988,297,-93.603601,41.991883
94900,21,1596,Meadow_Village,Below_Average,462,526,462,988,297,-93.604269,41.991779
152500,0,17979,Mitchell,Average,1113,1160,0,1160,257,-93.601444,41.993249
98000,21,1477,Meadow_Village,Above_Average,546,546,546,1092,0,-93.603178,41.992133
81000,21,1890,Meadow_Village,Below_Average,630,630,0,630,0,-93.603458,41.991933
113000,100,21750,Mitchell,Average,988,988,0,988,520,-93.610109,41.988675
128500,59,6490,Mitchell,Average,816,816,0,816,264,-93.6051072,41.987109
119500,37,6951,Mitchell,Average,876,923,0,923,264,-93.604761,41.988934
130500,60,6600,Mitchell,Average,816,816,0,816,264,-93.603917,41.98811
138000,60,6600,Mitchell,Average,816,816,0,816,816,-93.603916,41.988076
134500,60,6600,Mitchell,Average,845,845,0,845,264,-93.603886,41.987289
160000,75,12508,Mitchell,Above_Average,983,983,767,1750,423,-93.608291,41.98658
137500,74,12395,Mitchell,Average,864,889,0,889,484,-93.603722,41.986498
172000,0,11075,Mitchell,Average,784,1168,800,1968,530,-93.600066,41.991885
103000,0,56600,Iowa_DOT_and_Rail_Road,Average,686,1150,686,1836,288,-93.577427,42.022745
167300,85,10667,North_Ames,Above_Average,1587,1587,0,1587,525,-93.618504,42.051297
167000,85,10628,North_Ames,Good,1277,1277,0,1277,526,-93.618503,42.051357
244000,95,13651,North_Ames,Good,2223,2223,0,2223,516,-93.617273,42.049671
268000,95,15865,North_Ames,Very_Good,2217,2217,0,2217,621,-93.61728,42.050443
225000,0,12394,Gilbert,Good,847,847,886,1733,433,-93.63988,42.06127499999999
168000,0,10364,Gilbert,Above_Average,806,806,766,1572,373,-93.63736,42.060466
177000,0,13869,Gilbert,Above_Average,794,794,676,1470,388,-93.636146,42.061664
169000,57,8773,Gilbert,Above_Average,916,916,684,1600,460,-93.636972,42.061326
161500,56,8872,Gilbert,Above_Average,384,754,630,1384,390,-93.637189,42.061242
251000,41,5330,Stone_Brook,Very_Good,1494,1652,0,1652,499,-93.634341,42.063067
160000,0,10147,Gilbert,Above_Average,392,924,770,1694,398,-93.636345,42.059592
180000,0,8637,Gilbert,Above_Average,923,947,767,1714,451,-93.640613,42.058953
178750,63,7875,Gilbert,Good,691,691,862,1553,420,-93.637865,42.059562
176000,63,7875,Gilbert,Good,1237,1253,0,1253,402,-93.637883,42.059517
204000,60,7500,Gilbert,Above_Average,938,957,1342,2299,482,-93.639068,42.059242
160000,0,9556,Gilbert,Good,1168,1187,0,1187,420,-93.637848,42.059293
160000,0,10784,Gilbert,Good,384,802,670,1472,402,-93.637299,42.057006
163900,0,9125,Gilbert,Good,384,812,670,1482,392,-93.637917,42.05817
168000,0,7655,Gilbert,Above_Average,903,910,732,1642,392,-93.635833,42.057533
154204,160,18160,Gilbert,Above_Average,1302,1128,0,1128,480,-93.633329,42.057022
170000,0,3696,Stone_Brook,Very_Good,1074,1088,0,1088,461,-93.634513,42.059375
207500,0,5062,Stone_Brook,Good,1190,1190,900,2090,577,-93.632917,42.059239
182000,38,4740,Stone_Brook,Very_Good,1166,1179,0,1179,480,-93.631622,42.059309
212000,35,5118,Stone_Brook,Very_Good,1312,1321,0,1321,484,-93.631633,42.059304
377426,86,14157,Stone_Brook,Excellent,1922,1922,0,1922,676,-93.629016,42.060431
349265,98,12328,Stone_Brook,Very_Good,1149,1164,1377,2541,729,-93.629075,42.060144
591587,52,51974,Stone_Brook,Excellent,2660,2338,0,2338,1110,-93.626366,42.061202
155000,195,41600,Gilbert,Average,1100,1424,0,1424,828,-93.622874,42.060096
319900,61,8035,Stone_Brook,Excellent,1612,1612,0,1612,556,-93.629538,42.059743
392000,60,8089,Stone_Brook,Very_Good,1419,1419,0,1419,567,-93.630074,42.058893
441929,85,14082,Stone_Brook,Very_Good,2220,2234,0,2234,724,-93.628754,42.058998
455000,81,13870,Stone_Brook,Very_Excellent,1742,2042,0,2042,724,-93.628723,42.058996
182900,0,12546,Northwest_Ames,Above_Average,1440,1440,0,1440,467,-93.637875,42.054368
174000,0,10960,Northwest_Ames,Above_Average,1284,1284,0,1284,480,-93.638853,42.053916
178000,78,12090,Northwest_Ames,Above_Average,585,1140,728,1868,477,-93.637876,42.055545
176000,78,12090,Northwest_Ames,Good,725,725,754,1479,484,-93.637816,42.0545
213000,93,12299,Northwest_Ames,Good,1529,1664,0,1664,663,-93.637158,42.054395
192000,61,11339,Northwest_Ames,Good,780,1085,845,1930,481,-93.634665,42.054941
190000,92,11952,Northwest_Ames,Good,808,1161,808,1969,534,-93.633973,42.055217
195000,0,12046,Northwest_Ames,Above_Average,848,1118,912,2030,551,-93.631528,42.054427
148000,0,10395,Northwest_Ames,Above_Average,1032,1032,0,1032,564,-93.632669,42.05622
151500,79,11850,Northwest_Ames,Above_Average,1153,1177,0,1177,495,-93.631795,42.056211
197000,80,11584,Northwest_Ames,Good,539,1040,685,1725,550,-93.638554,42.052353
192350,80,10400,Northwest_Ames,Above_Average,1259,1353,0,1353,478,-93.635411,42.053271
152000,80,10793,Northwest_Ames,Average,780,780,840,1620,462,-93.63724,42.05026
170000,128,13001,Northwest_Ames,Above_Average,1625,1220,0,1220,944,-93.634714,42.049832
175000,70,12243,Northwest_Ames,Average,1484,1484,0,1484,487,-93.634581,42.050075
175000,90,11700,Northwest_Ames,Above_Average,702,1041,702,1743,539,-93.636497,42.050372
197900,0,12384,Northwest_Ames,Good,793,1142,793,1935,550,-93.633898,42.04995599999999
174000,64,8991,Northwest_Ames,Good,1228,1324,0,1324,585,-93.633757,42.051039
178900,80,8000,Northwest_Ames,Above_Average,1084,1084,793,1877,488,-93.632191,42.048765
139000,70,10500,North_Ames,Average,372,576,533,1109,288,-93.627736,42.055392
143250,0,10530,North_Ames,Above_Average,981,981,0,981,576,-93.626331,42.055264
184000,0,7472,North_Ames,Good,725,725,754,1479,484,-93.626565,42.054603
155000,63,9457,North_Ames,Average,925,1422,0,1422,576,-93.629118,42.053407
133000,66,7920,North_Ames,Average,914,914,0,914,368,-93.626722,42.054612
119500,61,9758,North_Ames,Average,950,950,0,950,280,-93.627112,42.053547
123000,70,8294,North_Ames,Below_Average,858,872,0,872,480,-93.628047,42.05346
110000,0,7340,North_Ames,Below_Average,858,858,0,858,684,-93.62805,42.053503
128000,0,17199,North_Ames,Below_Average,914,914,0,914,270,-93.6247461,42.0562952
120500,60,9000,North_Ames,Below_Average,864,864,0,864,528,-93.621646,42.05639499999999
133000,34,4058,North_Ames,Good,723,767,0,767,367,-93.624798,42.05467
155000,33,4113,North_Ames,Above_Average,1337,1337,0,1337,511,-93.624798,42.054789
177000,26,10943,North_Ames,Above_Average,1405,1337,0,1337,522,-93.624431,42.055319
113500,21,2205,Briardale,Above_Average,525,525,567,1092,264,-93.629747,42.05266900000001
113000,21,1890,Briardale,Above_Average,672,672,546,1218,264,-93.628656,42.052698
113700,21,2058,Briardale,Above_Average,672,672,546,1218,264,-93.627855,42.052696
106000,24,2016,Briardale,Average,630,630,672,1302,440,-93.629777,42.052294
122500,24,1920,Briardale,Average,765,765,600,1365,440,-93.627242,42.051833
128000,0,4928,Northpark_Villa,Above_Average,1078,958,0,958,440,-93.627238,42.050397
155000,24,2308,Northpark_Villa,Above_Average,804,804,744,1548,440,-93.624575,42.05057
142500,24,2304,Northpark_Villa,Good,1061,1055,0,1055,319,-93.625672,42.049996
129250,65,7150,North_Ames,Average,988,988,0,988,360,-93.6257971,42.0488205
356000,96,12469,Northridge_Heights,Excellent,1790,1816,0,1816,730,-93.6588809,42.062574
314813,90,11694,Northridge_Heights,Excellent,1822,1828,0,1828,774,-93.658015,42.063296
318000,93,12030,Northridge_Heights,Very_Good,1694,1694,0,1694,818,-93.65767900000002,42.063298
322400,91,11825,Northridge_Heights,Very_Good,1694,1694,0,1694,856,-93.6569765,42.0632689
318000,93,12085,Northridge_Heights,Very_Good,1734,1734,0,1734,928,-93.6566403,42.0632722
345474,110,14333,Northridge_Heights,Very_Good,2108,2122,0,2122,938,-93.654243,42.063141
415298,107,14450,Northridge_Heights,Excellent,2121,2121,0,2121,732,-93.6570383,42.0619544
492000,107,13641,Northridge_Heights,Excellent,1934,1943,713,2656,1040,-93.6566568,42.061976
338931,110,13440,Northridge_Heights,Very_Good,1108,1148,1402,2550,670,-93.6562702,42.0619709
450000,105,15431,Northridge_Heights,Very_Excellent,1994,2046,0,2046,878,-93.657967,42.061284
280000,109,14154,Northridge_Heights,Good,1063,1071,1101,2172,947,-93.654774,42.062259
479069,107,13891,Northridge_Heights,Excellent,2552,2552,0,2552,932,-93.6570542,42.0628153
